observation_id,strain,concentration_ugml,treatment,timepoint_hrs,biological_replicate,technical_replicate,plate,od600_planktonic,log10_cfu_ml,biofilm_od570,metabolic_rfu,pct_inhibition_od600,pct_inhibition_biofilm,pct_inhibition_metabolic
OBS_00884,Clinical_02,1,AMP-247,12,1,2,Plate_A,0.7818,9.67,0.6062,10439,-10.6,-7.6,16.1
OBS_00885,Clinical_02,1,AMP-247,12,1,3,Plate_A,0.8399,9.79,0.4467,14226,-18.8,20.7,-14.3
OBS_00886,Clinical_02,1,AMP-247,24,1,1,Plate_A,0.8912,10.48,0.5897,15537,2.8,10.0,-9.1
OBS_00887,Clinical_02,1,AMP-247,24,1,2,Plate_A,0.9854,10.18,0.7209,11905,-7.4,-10.0,16.4
OBS_00888,Clinical_02,1,AMP-247,24,1,3,Plate_A,1.0138,10.41,0.7353,16108,-10.5,-12.2,-13.1
OBS_00889,Clinical_02,2,AMP-247,4,1,1,Plate_A,0.4039,9.68,0.1895,6969,-9.5,40.6,-3.8
OBS_00890,Clinical_02,2,AMP-247,4,1,2,Plate_A,0.4692,9.47,0.3714,7828,-27.3,-16.5,-16.5
OBS_00891,Clinical_02,2,AMP-247,4,1,3,Plate_A,0.359,9.7,0.2152,7840,2.6,32.5,-16.7
OBS_00892,Clinical_02,2,AMP-247,8,1,1,Plate_A,0.6681,10.21,0.4303,10916,-13.5,6.4,-6.9
OBS_00893,Clinical_02,2,AMP-247,8,1,2,Plate_A,0.6047,9.81,0.6248,11000,-2.7,-35.9,-7.8
OBS_00894,Clinical_02,2,AMP-247,8,1,3,Plate_A,0.6131,9.67,0.6209,11678,-4.1,-35.1,-14.4
OBS_00895,Clinical_02,2,AMP-247,12,1,1,Plate_A,0.8515,10.18,0.3662,13054,-20.5,35.0,-4.9
OBS_00896,Clinical_02,2,AMP-247,12,1,2,Plate_A,0.8889,9.74,0.5313,16294,-25.8,5.7,-30.9
OBS_00897,Clinical_02,2,AMP-247,12,1,3,Plate_A,0.842,9.93,0.524,12599,-19.1,7.0,-1.2
OBS_00898,Clinical_02,2,AMP-247,24,1,1,Plate_A,0.9589,10.69,0.7975,15068,-4.5,-21.7,-5.8
OBS_00899,Clinical_02,2,AMP-247,24,1,2,Plate_A,0.9028,10.57,0.7164,12723,1.6,-9.3,10.7
OBS_00900,Clinical_02,2,AMP-247,24,1,3,Plate_A,0.8484,10.34,0.7569,14611,7.5,-15.5,-2.6
OBS_00901,Clinical_02,4,AMP-247,4,1,1,Plate_A,0.4114,9.44,0.2488,5904,-11.6,22.0,12.1
OBS_00902,Clinical_02,4,AMP-247,4,1,2,Plate_A,0.3705,8.87,0.2594,4355,-0.5,18.6,35.2
OBS_00903,Clinical_02,4,AMP-247,4,1,3,Plate_A,0.4189,8.68,0.4513,6605,-13.6,-41.6,1.7
OBS_00904,Clinical_02,4,AMP-247,8,1,1,Plate_A,0.681,9.44,0.5417,12813,-15.7,-17.9,-25.5
OBS_00905,Clinical_02,4,AMP-247,8,1,2,Plate_A,0.6692,9.86,0.4801,8736,-13.6,-4.5,14.4
OBS_00906,Clinical_02,4,AMP-247,8,1,3,Plate_A,0.6684,9.73,0.4405,10517,-13.5,4.2,-3.0
OBS_00907,Clinical_02,4,AMP-247,12,1,1,Plate_A,0.7701,9.81,0.6014,11970,-8.9,-6.7,3.8
OBS_00908,Clinical_02,4,AMP-247,12,1,2,Plate_A,0.7607,9.87,0.5323,13488,-7.6,5.5,-8.4
OBS_00909,Clinical_02,4,AMP-247,12,1,3,Plate_A,0.88,9.72,0.6114,14474,-24.5,-8.5,-16.3
OBS_00910,Clinical_02,4,AMP-247,24,1,1,Plate_A,0.9409,10.25,0.6362,15422,-2.6,3.0,-8.3
OBS_00911,Clinical_02,4,AMP-247,24,1,2,Plate_A,0.8658,10.13,0.6763,12955,5.6,-3.2,9.1
OBS_00912,Clinical_02,4,AMP-247,24,1,3,Plate_A,0.9669,9.6,0.7305,15249,-5.4,-11.4,-7.0
OBS_00913,Clinical_02,8,AMP-247,4,1,1,Plate_A,0.4629,9.41,0.4043,8039,-25.5,-26.8,-19.7
OBS_00914,Clinical_02,8,AMP-247,4,1,2,Plate_A,0.4769,9.01,0.2385,6541,-29.3,25.2,2.6
OBS_00915,Clinical_02,8,AMP-247,4,1,3,Plate_A,0.4949,9.51,0.4664,7644,-34.2,-46.3,-13.8
OBS_00916,Clinical_02,8,AMP-247,8,1,1,Plate_A,0.7496,9.45,0.4789,6355,-27.3,-4.2,37.7
OBS_00917,Clinical_02,8,AMP-247,8,1,2,Plate_A,0.7002,10.4,0.456,8207,-18.9,0.8,19.6
OBS_00918,Clinical_02,8,AMP-247,8,1,3,Plate_A,0.6653,9.79,0.336,11757,-13.0,26.9,-15.2
OBS_00919,Clinical_02,8,AMP-247,12,1,1,Plate_A,0.7546,9.81,0.743,10301,-6.8,-31.8,17.2
OBS_00920,Clinical_02,8,AMP-247,12,1,2,Plate_A,0.8382,10.36,0.4263,11192,-18.6,24.4,10.1
OBS_00921,Clinical_02,8,AMP-247,12,1,3,Plate_A,0.8148,10.03,0.5473,14220,-15.3,2.9,-14.3
OBS_00922,Clinical_02,8,AMP-247,24,1,1,Plate_A,1.0505,10.49,0.6197,14608,-14.5,5.5,-2.5
OBS_00923,Clinical_02,8,AMP-247,24,1,2,Plate_A,1.0116,10.3,0.5926,13804,-10.3,9.6,3.1
OBS_00924,Clinical_02,8,AMP-247,24,1,3,Plate_A,0.8795,9.98,0.7966,16041,4.1,-21.5,-12.6
OBS_00925,Clinical_02,16,AMP-247,4,1,1,Plate_A,0.5093,8.81,0.3271,6594,-38.1,-2.6,1.8
OBS_00926,Clinical_02,16,AMP-247,4,1,2,Plate_A,0.4605,9.48,0.4191,6685,-24.9,-31.5,0.5
OBS_00927,Clinical_02,16,AMP-247,4,1,3,Plate_A,0.4404,9.76,0.4691,5339,-19.4,-47.1,20.5
OBS_00928,Clinical_02,16,AMP-247,8,1,1,Plate_A,0.6391,9.49,0.5025,8606,-8.5,-9.3,15.7
OBS_00929,Clinical_02,16,AMP-247,8,1,2,Plate_A,0.7174,9.77,0.5036,9686,-21.8,-9.6,5.1
OBS_00930,Clinical_02,16,AMP-247,8,1,3,Plate_A,0.6497,9.72,0.4416,10336,-10.3,3.9,-1.3
OBS_00931,Clinical_02,16,AMP-247,12,1,1,Plate_A,0.7841,9.63,0.738,10262,-10.9,-31.0,17.5
OBS_00932,Clinical_02,16,AMP-247,12,1,2,Plate_A,0.8359,10.12,0.5837,15854,-18.3,-3.6,-27.4
OBS_00933,Clinical_02,16,AMP-247,12,1,3,Plate_A,0.7891,9.85,0.5198,14469,-11.6,7.8,-16.3
OBS_00934,Clinical_02,16,AMP-247,24,1,1,Plate_A,0.9313,9.88,0.5831,16177,-1.5,11.1,-13.6
OBS_00935,Clinical_02,16,AMP-247,24,1,2,Plate_A,0.8996,10.4,0.5986,16244,1.9,8.7,-14.0
OBS_00936,Clinical_02,16,AMP-247,24,1,3,Plate_A,0.9302,10.6,0.6376,13922,-1.4,2.7,2.3
OBS_00937,Clinical_02,32,AMP-247,4,1,1,Plate_A,0.4725,9.44,0.4689,5439,-28.2,-47.1,19.0
OBS_00938,Clinical_02,32,AMP-247,4,1,2,Plate_A,0.4018,9.38,0.4429,5232,-9.0,-38.9,22.1
OBS_00939,Clinical_02,32,AMP-247,4,1,3,Plate_A,0.4777,9.53,0.3653,6678,-29.6,-14.6,0.6
OBS_00940,Clinical_02,32,AMP-247,8,1,1,Plate_A,0.7225,10.0,0.3624,10128,-22.7,21.1,0.8
OBS_00941,Clinical_02,32,AMP-247,8,1,2,Plate_A,0.6294,9.87,0.4064,9620,-6.9,11.6,5.8
OBS_00942,Clinical_02,32,AMP-247,8,1,3,Plate_A,0.5791,10.09,0.4651,12313,1.7,-1.2,-20.6
OBS_00943,Clinical_02,32,AMP-247,12,1,1,Plate_A,0.8776,9.65,0.6479,13953,-24.2,-15.0,-12.1
OBS_00944,Clinical_02,32,AMP-247,12,1,2,Plate_A,0.7574,9.35,0.4349,11562,-7.1,22.8,7.1
OBS_00945,Clinical_02,32,AMP-247,12,1,3,Plate_A,0.83,9.73,0.4935,12965,-17.4,12.4,-4.2
OBS_00946,Clinical_02,32,AMP-247,24,1,1,Plate_A,0.882,9.81,0.7005,14546,3.8,-6.9,-2.1
OBS_00947,Clinical_02,32,AMP-247,24,1,2,Plate_A,0.9442,10.61,0.8079,15022,-2.9,-23.2,-5.5
OBS_00948,Clinical_02,32,AMP-247,24,1,3,Plate_A,0.944,10.76,0.6802,15616,-2.9,-3.8,-9.6
OBS_00949,Clinical_02,64,AMP-247,4,1,1,Plate_A,0.4407,9.42,0.2282,8820,-19.5,28.4,-31.3
OBS_00950,Clinical_02,64,AMP-247,4,1,2,Plate_A,0.2844,10.05,0.3377,9306,22.9,-5.9,-38.5
OBS_00951,Clinical_02,64,AMP-247,4,1,3,Plate_A,0.4757,9.09,0.3658,7070,-29.0,-14.7,-5.3
OBS_00952,Clinical_02,64,AMP-247,8,1,1,Plate_A,0.6712,9.47,0.4295,11464,-14.0,6.5,-12.3
OBS_00953,Clinical_02,64,AMP-247,8,1,2,Plate_A,0.5993,10.54,0.5882,11605,-1.8,-28.0,-13.7
OBS_00954,Clinical_02,64,AMP-247,8,1,3,Plate_A,0.7056,9.34,0.4411,9896,-19.8,4.0,3.0
OBS_00955,Clinical_02,64,AMP-247,12,1,1,Plate_A,0.7833,9.98,0.5502,12922,-10.8,2.4,-3.8
OBS_00956,Clinical_02,64,AMP-247,12,1,2,Plate_A,0.8123,9.45,0.523,12065,-14.9,7.2,3.1
OBS_00957,Clinical_02,64,AMP-247,12,1,3,Plate_A,0.796,10.52,0.5348,10663,-12.6,5.1,14.3
OBS_00958,Clinical_02,64,AMP-247,24,1,1,Plate_A,0.909,9.9,0.7286,15332,0.9,-11.1,-7.6
OBS_00959,Clinical_02,64,AMP-247,24,1,2,Plate_A,0.9127,10.07,0.6476,15384,0.5,1.2,-8.0
OBS_00960,Clinical_02,64,AMP-247,24,1,3,Plate_A,0.953,10.05,0.604,15825,-3.9,7.9,-11.1
OBS_00961,Clinical_02,0,Vehicle,4,2,1,Plate_B,0.4068,9.46,0.2072,7474,-10.3,35.0,-11.3
OBS_00962,Clinical_02,0,Vehicle,4,2,2,Plate_B,0.3641,9.15,0.3721,6883,1.2,-16.7,-2.5
OBS_00963,Clinical_02,0,Vehicle,4,2,3,Plate_B,0.3577,9.3,0.3858,3149,3.0,-21.0,53.1
OBS_00964,Clinical_02,0,Vehicle,8,2,1,Plate_B,0.6003,9.49,0.3822,7692,-1.9,16.8,24.6
OBS_00965,Clinical_02,0,Vehicle,8,2,2,Plate_B,0.6171,9.76,0.4092,11000,-4.8,11.0,-7.8
OBS_00966,Clinical_02,0,Vehicle,8,2,3,Plate_B,0.6161,9.66,0.4586,9937,-4.6,0.2,2.6
OBS_00967,Clinical_02,0,Vehicle,12,2,1,Plate_B,0.6721,9.78,0.5716,12508,4.9,-1.4,-0.5
OBS_00968,Clinical_02,0,Vehicle,12,2,2,Plate_B,0.5913,10.1,0.6464,11782,16.4,-14.7,5.3
OBS_00969,Clinical_02,0,Vehicle,12,2,3,Plate_B,0.8355,9.35,0.5598,9245,-18.2,0.7,25.7
OBS_00970,Clinical_02,0,Vehicle,24,2,1,Plate_B,0.9163,9.87,0.6255,14767,0.1,4.6,-3.7
OBS_00971,Clinical_02,0,Vehicle,24,2,2,Plate_B,0.9068,10.45,0.6907,13851,1.1,-5.4,2.8
OBS_00972,Clinical_02,0,Vehicle,24,2,3,Plate_B,0.8377,9.22,0.6204,14583,8.7,5.4,-2.4
OBS_00973,Clinical_02,1,AMP-247,4,2,1,Plate_B,0.3872,9.37,0.3814,5616,-5.0,-19.6,16.4
OBS_00974,Clinical_02,1,AMP-247,4,2,2,Plate_B,0.4403,9.15,0.3215,5595,-19.4,-0.8,16.7
OBS_00975,Clinical_02,1,AMP-247,4,2,3,Plate_B,0.3046,9.25,0.3805,6922,17.4,-19.3,-3.1
OBS_00976,Clinical_02,1,AMP-247,8,2,1,Plate_B,0.6904,9.17,0.384,10432,-17.2,16.4,-2.2
OBS_00977,Clinical_02,1,AMP-247,8,2,2,Plate_B,0.6796,9.1,0.4939,8797,-15.4,-7.5,13.8
OBS_00978,Clinical_02,1,AMP-247,8,2,3,Plate_B,0.6014,9.29,0.4487,10187,-2.1,2.4,0.2
OBS_00979,Clinical_02,1,AMP-247,12,2,1,Plate_B,0.7644,9.44,0.5112,10862,-8.1,9.3,12.7
OBS_00980,Clinical_02,1,AMP-247,12,2,2,Plate_B,0.6514,9.68,0.6759,10942,7.8,-19.9,12.1
OBS_00981,Clinical_02,1,AMP-247,12,2,3,Plate_B,0.5136,9.02,0.4764,12602,27.3,15.5,-1.3
OBS_00982,Clinical_02,1,AMP-247,24,2,1,Plate_B,0.844,10.35,0.6126,14657,8.0,6.6,-2.9
OBS_00983,Clinical_02,1,AMP-247,24,2,2,Plate_B,0.9314,10.53,0.5995,15814,-1.5,8.5,-11.0
OBS_00984,Clinical_02,1,AMP-247,24,2,3,Plate_B,0.8496,10.0,0.7346,16000,7.4,-12.1,-12.3
OBS_00985,Clinical_02,2,AMP-247,4,2,1,Plate_B,0.2275,9.09,0.4649,6119,38.3,-45.8,8.9
OBS_00986,Clinical_02,2,AMP-247,4,2,2,Plate_B,0.3517,9.27,0.3363,6598,4.6,-5.5,1.8
OBS_00987,Clinical_02,2,AMP-247,4,2,3,Plate_B,0.4174,8.94,0.4491,6189,-13.2,-40.9,7.9
OBS_00988,Clinical_02,2,AMP-247,8,2,1,Plate_B,0.4743,9.2,0.5432,10321,19.5,-18.2,-1.1
OBS_00989,Clinical_02,2,AMP-247,8,2,2,Plate_B,0.5715,9.66,0.5566,10384,2.9,-21.1,-1.7
OBS_00990,Clinical_02,2,AMP-247,8,2,3,Plate_B,0.6783,9.89,0.3845,9521,-15.2,16.3,6.7
OBS_00991,Clinical_02,2,AMP-247,12,2,1,Plate_B,0.7195,10.06,0.5082,12301,-1.8,9.8,1.2
OBS_00992,Clinical_02,2,AMP-247,12,2,2,Plate_B,0.6633,10.07,0.5387,11577,6.2,4.4,7.0
OBS_00993,Clinical_02,2,AMP-247,12,2,3,Plate_B,0.7662,9.65,0.5226,12383,-8.4,7.3,0.5
OBS_00994,Clinical_02,2,AMP-247,24,2,1,Plate_B,0.8045,10.18,0.6607,14142,12.3,-0.8,0.7
OBS_00995,Clinical_02,2,AMP-247,24,2,2,Plate_B,0.7757,9.92,0.6603,16606,15.4,-0.7,-16.6
OBS_00996,Clinical_02,2,AMP-247,24,2,3,Plate_B,0.8724,10.25,0.6261,16486,4.9,4.5,-15.7
OBS_00997,Clinical_02,4,AMP-247,4,2,1,Plate_B,0.258,8.4,0.3884,5186,30.0,-21.8,22.8
OBS_00998,Clinical_02,4,AMP-247,4,2,2,Plate_B,0.3519,9.23,0.3147,4670,4.6,1.3,30.5
OBS_00999,Clinical_02,4,AMP-247,4,2,3,Plate_B,0.3812,9.16,0.3446,7979,-3.4,-8.1,-18.8
OBS_01000,Clinical_02,4,AMP-247,8,2,1,Plate_B,0.4506,9.44,0.4651,8193,23.5,-1.2,19.7
OBS_01001,Clinical_02,4,AMP-247,8,2,2,Plate_B,0.5751,9.5,0.5569,12078,2.3,-21.2,-18.3
OBS_01002,Clinical_02,4,AMP-247,8,2,3,Plate_B,0.5068,9.54,0.4863,11293,13.9,-5.8,-10.6
OBS_01003,Clinical_02,4,AMP-247,12,2,1,Plate_B,0.7754,9.92,0.6169,14339,-9.7,-9.5,-15.2
OBS_01004,Clinical_02,4,AMP-247,12,2,2,Plate_B,0.8,9.54,0.6361,12698,-13.2,-12.9,-2.0
OBS_01005,Clinical_02,4,AMP-247,12,2,3,Plate_B,0.6906,9.75,0.5552,10831,2.3,1.5,13.0
OBS_01006,Clinical_02,4,AMP-247,24,2,1,Plate_B,0.833,9.52,0.664,15444,9.2,-1.3,-8.4
OBS_01007,Clinical_02,4,AMP-247,24,2,2,Plate_B,0.7944,9.52,0.796,14887,13.4,-21.4,-4.5
OBS_01008,Clinical_02,4,AMP-247,24,2,3,Plate_B,0.7949,9.89,0.7342,14741,13.3,-12.0,-3.5
OBS_01009,Clinical_02,8,AMP-247,4,2,1,Plate_B,0.2698,8.86,0.2961,6271,26.8,7.1,6.6
OBS_01010,Clinical_02,8,AMP-247,4,2,2,Plate_B,0.3175,9.07,0.4763,6525,13.9,-49.4,2.9
OBS_01011,Clinical_02,8,AMP-247,4,2,3,Plate_B,0.3374,8.6,0.3185,7725,8.5,0.1,-15.0
OBS_01012,Clinical_02,8,AMP-247,8,2,1,Plate_B,0.4934,9.34,0.5258,7652,16.2,-14.4,25.0
OBS_01013,Clinical_02,8,AMP-247,8,2,2,Plate_B,0.544,9.42,0.3555,11654,7.6,22.7,-14.2
OBS_01014,Clinical_02,8,AMP-247,8,2,3,Plate_B,0.4348,9.73,0.4927,8224,26.2,-7.2,19.4
OBS_01015,Clinical_02,8,AMP-247,12,2,1,Plate_B,0.6975,9.7,0.6651,8467,1.3,-18.0,32.0
OBS_01016,Clinical_02,8,AMP-247,12,2,2,Plate_B,0.7266,9.36,0.4135,11846,-2.8,26.6,4.8
OBS_01017,Clinical_02,8,AMP-247,12,2,3,Plate_B,0.6075,9.67,0.583,13850,14.1,-3.4,-11.3
OBS_01018,Clinical_02,8,AMP-247,24,2,1,Plate_B,0.8891,10.28,0.491,16678,3.1,25.1,-17.1
OBS_01019,Clinical_02,8,AMP-247,24,2,2,Plate_B,0.8343,10.01,0.7306,15414,9.0,-11.4,-8.2
OBS_01020,Clinical_02,8,AMP-247,24,2,3,Plate_B,0.8099,9.81,0.6648,13337,11.7,-1.4,6.4
OBS_01021,Clinical_02,16,AMP-247,4,2,1,Plate_B,0.3293,8.54,0.3716,6584,10.7,-16.6,2.0
OBS_01022,Clinical_02,16,AMP-247,4,2,2,Plate_B,0.3879,9.25,0.4237,5922,-5.2,-32.9,11.8
OBS_01023,Clinical_02,16,AMP-247,4,2,3,Plate_B,0.3908,8.75,0.4436,6141,-6.0,-39.1,8.6
OBS_01024,Clinical_02,16,AMP-247,8,2,1,Plate_B,0.5164,9.55,0.4934,8754,12.3,-7.4,14.2
OBS_01025,Clinical_02,16,AMP-247,8,2,2,Plate_B,0.5512,9.44,0.503,11653,6.4,-9.4,-14.2
OBS_01026,Clinical_02,16,AMP-247,8,2,3,Plate_B,0.7042,9.49,0.4414,10418,-19.6,4.0,-2.1
OBS_01027,Clinical_02,16,AMP-247,12,2,1,Plate_B,0.6818,8.92,0.5617,13397,3.5,0.3,-7.6
OBS_01028,Clinical_02,16,AMP-247,12,2,2,Plate_B,0.7669,9.74,0.4159,12276,-8.5,26.2,1.4
OBS_01029,Clinical_02,16,AMP-247,12,2,3,Plate_B,0.661,9.78,0.5528,14543,6.5,1.9,-16.9
OBS_01030,Clinical_02,16,AMP-247,24,2,1,Plate_B,0.8716,9.99,0.7841,11951,5.0,-19.6,16.1
OBS_01031,Clinical_02,16,AMP-247,24,2,2,Plate_B,0.7941,9.37,0.6457,12352,13.4,1.5,13.3
OBS_01032,Clinical_02,16,AMP-247,24,2,3,Plate_B,0.8342,9.97,0.641,13738,9.0,2.2,3.6
OBS_01033,Clinical_02,32,AMP-247,4,2,1,Plate_B,0.429,8.49,0.3716,6017,-16.4,-16.6,10.4
OBS_01034,Clinical_02,32,AMP-247,4,2,2,Plate_B,0.369,9.78,0.304,6082,-0.1,4.6,9.5
OBS_01035,Clinical_02,32,AMP-247,4,2,3,Plate_B,0.3106,9.27,0.4081,7090,15.8,-28.0,-5.6
OBS_01036,Clinical_02,32,AMP-247,8,2,1,Plate_B,0.5853,9.65,0.5723,10118,0.6,-24.5,0.9
OBS_01037,Clinical_02,32,AMP-247,8,2,2,Plate_B,0.4893,9.26,0.5151,12228,16.9,-12.1,-19.8
OBS_01038,Clinical_02,32,AMP-247,8,2,3,Plate_B,0.5518,10.11,0.4745,8224,6.3,-3.2,19.4
OBS_01039,Clinical_02,32,AMP-247,12,2,1,Plate_B,0.7416,9.85,0.4181,11523,-4.9,25.8,7.4
OBS_01040,Clinical_02,32,AMP-247,12,2,2,Plate_B,0.6601,9.53,0.4483,12425,6.6,20.5,0.2
OBS_01041,Clinical_02,32,AMP-247,12,2,3,Plate_B,0.7292,9.05,0.5068,13412,-3.2,10.1,-7.8
OBS_01042,Clinical_02,32,AMP-247,24,2,1,Plate_B,0.8579,9.83,0.8391,13003,6.5,-28.0,8.7
OBS_01043,Clinical_02,32,AMP-247,24,2,2,Plate_B,0.8725,9.74,0.6428,15307,4.9,1.9,-7.5
OBS_01044,Clinical_02,32,AMP-247,24,2,3,Plate_B,0.8085,10.26,0.771,16251,11.9,-17.6,-14.1
OBS_01045,Clinical_02,64,AMP-247,4,2,1,Plate_B,0.2831,9.34,0.2222,8366,23.2,30.3,-24.6
OBS_01046,Clinical_02,64,AMP-247,4,2,2,Plate_B,0.3088,9.23,0.2836,5351,16.2,11.0,20.3
OBS_01047,Clinical_02,64,AMP-247,4,2,3,Plate_B,0.3297,9.54,0.3682,5730,10.6,-15.5,14.7
OBS_01048,Clinical_02,64,AMP-247,8,2,1,Plate_B,0.5548,9.57,0.5219,7585,5.8,-13.6,25.7
OBS_01049,Clinical_02,64,AMP-247,8,2,2,Plate_B,0.5384,9.89,0.518,10160,8.6,-12.7,0.5
OBS_01050,Clinical_02,64,AMP-247,8,2,3,Plate_B,0.5298,9.28,0.5037,11233,10.0,-9.6,-10.0
OBS_01051,Clinical_02,64,AMP-247,12,2,1,Plate_B,0.7286,9.55,0.6391,12135,-3.1,-13.4,2.5
OBS_01052,Clinical_02,64,AMP-247,12,2,2,Plate_B,0.6447,9.83,0.6805,13057,8.8,-20.7,-4.9
OBS_01053,Clinical_02,64,AMP-247,12,2,3,Plate_B,0.841,9.54,0.609,11635,-19.0,-8.1,6.5
OBS_01054,Clinical_02,64,AMP-247,24,2,1,Plate_B,0.9423,10.54,0.5219,14112,-2.7,20.4,0.9
OBS_01055,Clinical_02,64,AMP-247,24,2,2,Plate_B,0.8671,10.55,0.6265,16965,5.5,4.4,-19.1
OBS_01056,Clinical_02,64,AMP-247,24,2,3,Plate_B,0.8224,9.84,0.6339,11667,10.3,3.3,18.1
OBS_01057,Clinical_02,0,Vehicle,4,3,1,Plate_C,0.2191,9.21,0.3496,10196,40.6,-9.7,-51.8
OBS_01058,Clinical_02,0,Vehicle,4,3,2,Plate_C,0.22,9.08,0.1681,6602,40.3,47.3,1.7
OBS_01059,Clinical_02,0,Vehicle,4,3,3,Plate_C,0.3811,9.05,0.1712,7307,-3.4,46.3,-8.8
OBS_01060,Clinical_02,0,Vehicle,8,3,1,Plate_C,0.5568,9.85,0.5042,10492,5.4,-9.7,-2.8
OBS_01061,Clinical_02,0,Vehicle,8,3,2,Plate_C,0.4798,9.98,0.5492,10990,18.5,-19.5,-7.7
OBS_01062,Clinical_02,0,Vehicle,8,3,3,Plate_C,0.476,9.34,0.3811,11654,19.2,17.1,-14.2
OBS_01063,Clinical_02,0,Vehicle,12,3,1,Plate_C,0.7183,9.5,0.5229,11786,-1.6,7.2,5.3
OBS_01064,Clinical_02,0,Vehicle,12,3,2,Plate_C,0.6054,9.43,0.4813,15653,14.4,14.6,-25.8
OBS_01065,Clinical_02,0,Vehicle,12,3,3,Plate_C,0.6899,9.38,0.5023,10991,2.4,10.9,11.7
OBS_01066,Clinical_02,0,Vehicle,24,3,1,Plate_C,0.823,10.17,0.6295,14679,10.3,4.0,-3.0
OBS_01067,Clinical_02,0,Vehicle,24,3,2,Plate_C,0.7835,9.73,0.5937,12287,14.6,9.4,13.7
OBS_01068,Clinical_02,0,Vehicle,24,3,3,Plate_C,0.9424,9.79,0.5933,16569,-2.7,9.5,-16.3
OBS_01069,Clinical_02,1,AMP-247,4,3,1,Plate_C,0.2998,8.95,0.2897,4429,18.7,9.1,34.1
OBS_01070,Clinical_02,1,AMP-247,4,3,2,Plate_C,0.3676,8.83,0.2633,7698,0.3,17.4,-14.6
OBS_01071,Clinical_02,1,AMP-247,4,3,3,Plate_C,0.2718,8.99,0.0873,5418,26.3,72.6,19.3
OBS_01072,Clinical_02,1,AMP-247,8,3,1,Plate_C,0.5481,9.21,0.3655,8972,6.9,20.5,12.1
OBS_01073,Clinical_02,1,AMP-247,8,3,2,Plate_C,0.5875,9.28,0.492,8239,0.2,-7.0,19.3
OBS_01074,Clinical_02,1,AMP-247,8,3,3,Plate_C,0.6057,9.51,0.4629,11119,-2.9,-0.7,-8.9
OBS_01075,Clinical_02,1,AMP-247,12,3,1,Plate_C,0.5502,9.49,0.4131,11299,22.2,26.7,9.2
OBS_01076,Clinical_02,1,AMP-247,12,3,2,Plate_C,0.6875,10.05,0.5445,12927,2.7,3.4,-3.9
OBS_01077,Clinical_02,1,AMP-247,12,3,3,Plate_C,0.6889,9.98,0.4386,10652,2.5,22.2,14.4
OBS_01078,Clinical_02,1,AMP-247,24,3,1,Plate_C,0.6746,9.85,0.5643,16171,26.5,13.9,-13.5
OBS_01079,Clinical_02,1,AMP-247,24,3,2,Plate_C,0.7699,10.05,0.5067,14986,16.1,22.7,-5.2
OBS_01080,Clinical_02,1,AMP-247,24,3,3,Plate_C,0.7015,9.53,0.5504,13978,23.5,16.0,1.9
OBS_01081,Clinical_02,2,AMP-247,4,3,1,Plate_C,0.3217,9.23,0.2251,6780,12.7,29.4,-0.9
OBS_01082,Clinical_02,2,AMP-247,4,3,2,Plate_C,0.3075,9.16,0.2406,5961,16.6,24.5,11.3
OBS_01083,Clinical_02,2,AMP-247,4,3,3,Plate_C,0.379,8.9,0.1883,8541,-2.8,40.9,-27.2
OBS_01084,Clinical_02,2,AMP-247,8,3,1,Plate_C,0.5712,9.83,0.4245,10338,3.0,7.6,-1.3
OBS_01085,Clinical_02,2,AMP-247,8,3,2,Plate_C,0.5142,10.12,0.4323,11401,12.7,5.9,-11.7
OBS_01086,Clinical_02,2,AMP-247,8,3,3,Plate_C,0.4399,9.71,0.4197,8249,25.3,8.7,19.2
OBS_01087,Clinical_02,2,AMP-247,12,3,1,Plate_C,0.6438,9.93,0.5138,12273,8.9,8.8,1.4
OBS_01088,Clinical_02,2,AMP-247,12,3,2,Plate_C,0.6723,9.71,0.4287,11092,4.9,23.9,10.9
OBS_01089,Clinical_02,2,AMP-247,12,3,3,Plate_C,0.5907,9.54,0.5105,14843,16.4,9.4,-19.3
OBS_01090,Clinical_02,2,AMP-247,24,3,1,Plate_C,0.815,9.82,0.6021,16133,11.1,8.2,-13.3
OBS_01091,Clinical_02,2,AMP-247,24,3,2,Plate_C,0.7772,10.41,0.6228,17416,15.3,5.0,-22.3
OBS_01092,Clinical_02,2,AMP-247,24,3,3,Plate_C,0.7402,9.97,0.4763,15085,19.3,27.3,-5.9
OBS_01093,Clinical_02,4,AMP-247,4,3,1,Plate_C,0.2903,9.15,0.1663,4606,21.3,47.8,31.4
OBS_01094,Clinical_02,4,AMP-247,4,3,2,Plate_C,0.3517,9.24,0.2603,7605,4.6,18.4,-13.2
OBS_01095,Clinical_02,4,AMP-247,4,3,3,Plate_C,0.3392,9.0,0.348,5234,8.0,-9.2,22.1
OBS_01096,Clinical_02,4,AMP-247,8,3,1,Plate_C,0.5098,9.74,0.4965,12939,13.4,-8.0,-26.8
OBS_01097,Clinical_02,4,AMP-247,8,3,2,Plate_C,0.5857,9.44,0.4123,9759,0.5,10.3,4.4
OBS_01098,Clinical_02,4,AMP-247,8,3,3,Plate_C,0.4501,9.45,0.395,8989,23.6,14.1,11.9
OBS_01099,Clinical_02,4,AMP-247,12,3,1,Plate_C,0.6033,9.99,0.4137,14570,14.7,26.6,-17.1
